Barometer,TempIn,HumIn,TempOut,WindSpeed,HumOut,RainRate,Datetime,station_id
29.973,60.8,61.0,47.7,1.0,84.0,0.49,2025-12-02 19:41:43+00:00,3
29.973,60.8,61.0,47.6,3.0,84.0,0.49,2025-12-02 19:41:53+00:00,3
29.973,60.8,61.0,47.7,4.0,84.0,0.49,2025-12-02 19:42:04+00:00,3
29.969,60.8,61.0,47.7,2.0,84.0,0.49,2025-12-02 19:42:14+00:00,3
29.969,60.8,61.0,47.7,2.0,84.0,0.43,2025-12-02 19:42:25+00:00,3
29.969,60.8,61.0,47.7,2.0,84.0,0.38,2025-12-02 19:42:35+00:00,3
29.969,60.8,61.0,47.7,1.0,84.0,0.36,2025-12-02 19:42:46+00:00,3
29.969,60.8,61.0,47.6,1.0,84.0,0.36,2025-12-02 19:42:57+00:00,3
29.969,60.8,61.0,47.6,1.0,84.0,0.36,2025-12-02 19:43:08+00:00,3
29.969,60.8,61.0,47.6,1.0,84.0,0.36,2025-12-02 19:43:18+00:00,3
29.969,60.8,61.0,47.7,0.0,84.0,0.36,2025-12-02 19:43:29+00:00,3
29.969,60.8,61.0,47.6,0.0,84.0,0.36,2025-12-02 19:43:39+00:00,3
29.969,60.8,61.0,47.6,0.0,84.0,0.36,2025-12-02 19:43:50+00:00,3
29.969,60.8,61.0,47.7,0.0,84.0,0.36,2025-12-02 19:44:00+00:00,3
29.968,60.8,61.0,47.6,1.0,84.0,0.36,2025-12-02 19:44:11+00:00,3
29.968,60.8,61.0,47.6,2.0,84.0,0.36,2025-12-02 19:44:21+00:00,3
29.968,60.8,61.0,47.6,2.0,84.0,0.33,2025-12-02 19:44:32+00:00,3
29.968,60.8,61.0,47.6,1.0,84.0,0.3,2025-12-02 19:44:43+00:00,3
29.968,60.8,61.0,47.6,1.0,84.0,0.27,2025-12-02 19:44:53+00:00,3
29.968,60.8,61.0,47.6,0.0,85.0,0.25,2025-12-02 19:45:04+00:00,3
29.966,60.8,61.0,47.6,0.0,85.0,0.24,2025-12-02 19:45:14+00:00,3
29.966,60.8,61.0,47.7,0.0,85.0,0.24,2025-12-02 19:45:25+00:00,3
29.966,60.8,61.0,47.7,0.0,85.0,0.24,2025-12-02 19:45:35+00:00,3
29.966,60.8,61.0,47.7,0.0,85.0,0.2,2025-12-02 19:45:46+00:00,3
29.966,60.8,61.0,47.7,0.0,85.0,0.19,2025-12-02 19:45:56+00:00,3
29.966,60.8,61.0,47.6,0.0,85.0,0.18,2025-12-02 19:46:07+00:00,3
29.968,60.8,61.0,47.6,0.0,85.0,0.17,2025-12-02 19:46:18+00:00,3
29.968,60.8,61.0,47.6,1.0,85.0,0.16,2025-12-02 19:46:28+00:00,3
29.968,60.8,61.0,47.6,1.0,85.0,0.15,2025-12-02 19:46:39+00:00,3
29.968,60.8,61.0,47.7,2.0,85.0,0.15,2025-12-02 19:46:49+00:00,3
29.968,60.8,61.0,47.7,2.0,85.0,0.15,2025-12-02 19:47:00+00:00,3
29.963,60.8,61.0,47.6,2.0,85.0,0.13,2025-12-02 19:47:10+00:00,3
29.963,60.8,61.0,47.6,3.0,85.0,0.13,2025-12-02 19:47:21+00:00,3
29.963,60.8,61.0,47.6,3.0,85.0,0.12,2025-12-02 19:47:31+00:00,3
29.963,60.8,61.0,47.6,3.0,84.0,0.12,2025-12-02 19:47:42+00:00,3
29.963,60.8,61.0,47.6,2.0,84.0,0.12,2025-12-02 19:47:53+00:00,3
29.963,60.8,61.0,47.6,3.0,84.0,0.12,2025-12-02 19:48:04+00:00,3
29.964,60.8,61.0,47.5,2.0,84.0,0.12,2025-12-02 19:48:14+00:00,3
29.964,60.8,61.0,47.5,2.0,84.0,0.12,2025-12-02 19:48:25+00:00,3
29.964,60.8,61.0,47.5,4.0,84.0,0.12,2025-12-02 19:48:35+00:00,3
29.964,60.8,61.0,47.4,2.0,84.0,0.12,2025-12-02 19:48:46+00:00,3
29.964,60.8,61.0,47.4,5.0,84.0,0.12,2025-12-02 19:48:57+00:00,3
29.964,60.8,61.0,47.4,5.0,84.0,0.12,2025-12-02 19:49:07+00:00,3
29.964,60.8,61.0,47.4,4.0,84.0,0.12,2025-12-02 19:49:18+00:00,3
29.964,60.8,61.0,47.3,4.0,84.0,0.12,2025-12-02 19:49:28+00:00,3
29.964,60.8,61.0,47.4,6.0,84.0,0.12,2025-12-02 19:49:39+00:00,3
29.964,60.8,61.0,47.4,5.0,84.0,0.12,2025-12-02 19:49:49+00:00,3
29.964,60.8,61.0,47.3,5.0,84.0,0.12,2025-12-02 19:50:00+00:00,3
29.964,60.8,61.0,47.2,7.0,84.0,0.12,2025-12-02 19:50:10+00:00,3
29.964,60.8,61.0,47.2,7.0,85.0,0.12,2025-12-02 19:50:21+00:00,3
29.964,60.8,61.0,47.2,7.0,85.0,0.12,2025-12-02 19:50:32+00:00,3
29.964,60.8,61.0,47.3,5.0,85.0,0.12,2025-12-02 19:50:42+00:00,3
29.964,60.8,61.0,47.3,5.0,85.0,0.12,2025-12-02 19:50:53+00:00,3
29.964,60.8,61.0,47.3,5.0,85.0,0.12,2025-12-02 19:51:03+00:00,3
29.962,60.7,61.0,47.2,5.0,85.0,0.12,2025-12-02 19:51:14+00:00,3
29.962,60.7,61.0,47.2,3.0,85.0,0.12,2025-12-02 19:51:24+00:00,3
29.962,60.7,61.0,47.2,2.0,85.0,0.12,2025-12-02 19:51:35+00:00,3
29.962,60.7,61.0,47.2,2.0,85.0,0.12,2025-12-02 19:51:45+00:00,3
29.962,60.7,61.0,47.2,2.0,85.0,0.12,2025-12-02 19:51:56+00:00,3
29.962,60.7,61.0,47.2,3.0,85.0,0.12,2025-12-02 19:52:07+00:00,3
29.965,60.7,61.0,47.2,3.0,85.0,0.12,2025-12-02 19:52:17+00:00,3
29.965,60.7,61.0,47.2,4.0,85.0,0.12,2025-12-02 19:52:28+00:00,3
29.965,60.7,61.0,47.2,3.0,85.0,0.12,2025-12-02 19:52:38+00:00,3
29.965,60.7,61.0,47.2,2.0,85.0,0.12,2025-12-02 19:52:49+00:00,3
29.965,60.7,61.0,47.2,4.0,85.0,0.11,2025-12-02 19:53:00+00:00,3
29.965,60.8,61.0,47.2,3.0,85.0,0.11,2025-12-02 19:53:10+00:00,3
29.965,60.8,61.0,47.2,3.0,85.0,0.11,2025-12-02 19:53:21+00:00,3
29.965,60.8,61.0,47.2,6.0,85.0,0.1,2025-12-02 19:53:32+00:00,3
29.965,60.8,61.0,47.2,7.0,85.0,0.1,2025-12-02 19:53:42+00:00,3
29.965,60.8,61.0,47.2,7.0,85.0,0.1,2025-12-02 19:53:53+00:00,3
29.965,60.8,61.0,47.2,6.0,85.0,0.09,2025-12-02 19:54:03+00:00,3
29.965,60.8,61.0,47.2,6.0,85.0,0.09,2025-12-02 19:54:14+00:00,3
29.965,60.8,61.0,47.2,4.0,85.0,0.09,2025-12-02 19:54:24+00:00,3
29.965,60.8,61.0,47.3,8.0,85.0,0.09,2025-12-02 19:54:35+00:00,3
29.965,60.8,61.0,47.2,6.0,85.0,0.09,2025-12-02 19:54:46+00:00,3
29.965,60.8,61.0,47.3,5.0,85.0,0.08,2025-12-02 19:54:56+00:00,3
29.965,60.8,61.0,47.3,5.0,85.0,0.08,2025-12-02 19:55:07+00:00,3
29.963,60.8,61.0,47.4,5.0,85.0,0.08,2025-12-02 19:55:17+00:00,3
29.963,60.8,61.0,47.4,5.0,85.0,0.08,2025-12-02 19:55:28+00:00,3
29.963,60.8,61.0,47.4,5.0,86.0,0.08,2025-12-02 19:55:38+00:00,3
29.963,60.8,61.0,47.4,2.0,86.0,0.08,2025-12-02 19:55:49+00:00,3
29.963,60.8,61.0,47.5,6.0,86.0,0.08,2025-12-02 19:56:00+00:00,3
29.964,60.7,61.0,47.4,5.0,86.0,0.07,2025-12-02 19:56:10+00:00,3
29.964,60.7,61.0,47.5,3.0,86.0,0.07,2025-12-02 19:56:21+00:00,3
29.964,60.7,61.0,47.5,2.0,86.0,0.07,2025-12-02 19:56:31+00:00,3
29.964,60.7,61.0,47.5,3.0,86.0,0.07,2025-12-02 19:56:42+00:00,3
29.964,60.7,61.0,47.5,5.0,86.0,0.07,2025-12-02 19:56:52+00:00,3
29.964,60.7,61.0,47.5,6.0,86.0,0.07,2025-12-02 19:57:03+00:00,3
29.965,60.8,61.0,47.5,4.0,86.0,0.07,2025-12-02 19:57:13+00:00,3
29.965,60.8,61.0,47.5,3.0,85.0,0.07,2025-12-02 19:57:24+00:00,3
29.965,60.8,61.0,47.5,4.0,85.0,0.06,2025-12-02 19:57:35+00:00,3
29.965,60.8,61.0,47.6,4.0,85.0,0.06,2025-12-02 19:57:45+00:00,3
29.965,60.8,61.0,47.6,4.0,85.0,0.06,2025-12-02 19:57:56+00:00,3
29.965,60.8,61.0,47.6,3.0,85.0,0.06,2025-12-02 19:58:07+00:00,3
29.967,60.7,61.0,47.6,6.0,86.0,0.06,2025-12-02 19:58:17+00:00,3
29.967,60.7,61.0,47.7,4.0,86.0,0.06,2025-12-02 19:58:28+00:00,3
29.967,60.7,61.0,47.7,4.0,86.0,0.06,2025-12-02 19:58:38+00:00,3
29.967,60.7,61.0,47.7,4.0,86.0,0.05,2025-12-02 19:58:49+00:00,3
29.967,60.7,61.0,47.7,4.0,86.0,0.05,2025-12-02 19:59:00+00:00,3
29.969,60.7,61.0,47.7,6.0,86.0,0.05,2025-12-02 19:59:10+00:00,3
29.969,60.7,61.0,47.7,4.0,86.0,0.05,2025-12-02 19:59:21+00:00,3
29.969,60.7,61.0,47.7,4.0,86.0,0.05,2025-12-02 19:59:31+00:00,3
29.969,60.7,61.0,47.7,9.0,86.0,0.05,2025-12-02 19:59:42+00:00,3
29.969,60.7,61.0,47.7,5.0,86.0,0.05,2025-12-02 19:59:52+00:00,3
29.969,60.7,61.0,47.8,6.0,85.0,0.05,2025-12-02 20:00:03+00:00,3
29.971,60.7,61.0,47.8,4.0,85.0,0.05,2025-12-02 20:00:13+00:00,3
29.971,60.7,61.0,47.8,4.0,85.0,0.05,2025-12-02 20:00:24+00:00,3
29.971,60.7,61.0,47.8,5.0,85.0,0.05,2025-12-02 20:00:35+00:00,3
29.971,60.7,61.0,47.8,4.0,85.0,0.05,2025-12-02 20:00:45+00:00,3
29.971,60.7,61.0,47.8,5.0,85.0,0.05,2025-12-02 20:00:56+00:00,3
29.971,60.7,61.0,47.8,4.0,85.0,0.05,2025-12-02 20:01:06+00:00,3
29.971,60.7,61.0,47.8,4.0,85.0,0.05,2025-12-02 20:01:17+00:00,3
29.971,60.7,61.0,47.8,5.0,85.0,0.04,2025-12-02 20:01:27+00:00,3
29.971,60.7,61.0,47.8,6.0,85.0,0.04,2025-12-02 20:01:38+00:00,3
29.971,60.7,61.0,47.8,7.0,85.0,0.04,2025-12-02 20:01:49+00:00,3
29.971,60.7,61.0,47.8,5.0,85.0,0.04,2025-12-02 20:01:59+00:00,3
29.972,60.7,61.0,47.8,5.0,85.0,0.04,2025-12-02 20:02:10+00:00,3
29.972,60.7,61.0,47.8,6.0,85.0,0.04,2025-12-02 20:02:20+00:00,3
29.972,60.7,61.0,47.8,4.0,85.0,0.04,2025-12-02 20:02:31+00:00,3
29.972,60.7,61.0,47.8,4.0,85.0,0.04,2025-12-02 20:02:41+00:00,3
29.972,60.7,61.0,47.8,6.0,85.0,0.04,2025-12-02 20:02:52+00:00,3
29.972,60.7,61.0,47.8,7.0,85.0,0.04,2025-12-02 20:03:02+00:00,3
29.973,60.7,61.0,47.8,8.0,85.0,0.04,2025-12-02 20:03:14+00:00,3
29.973,60.7,61.0,47.8,5.0,85.0,0.04,2025-12-02 20:03:24+00:00,3
29.973,60.7,61.0,47.8,3.0,85.0,0.04,2025-12-02 20:03:35+00:00,3
29.973,60.7,61.0,47.8,5.0,85.0,0.04,2025-12-02 20:03:45+00:00,3
29.973,60.7,61.0,47.8,4.0,85.0,0.04,2025-12-02 20:03:56+00:00,3
29.973,60.7,61.0,47.8,4.0,85.0,0.04,2025-12-02 20:04:06+00:00,3
29.973,60.7,61.0,47.8,2.0,85.0,0.04,2025-12-02 20:04:17+00:00,3
29.973,60.7,61.0,47.9,5.0,85.0,0.04,2025-12-02 20:04:27+00:00,3
29.973,60.7,61.0,47.9,3.0,85.0,0.04,2025-12-02 20:04:38+00:00,3
29.973,60.7,61.0,47.9,3.0,85.0,0.0,2025-12-02 20:04:49+00:00,3
29.973,60.7,61.0,47.9,5.0,85.0,0.0,2025-12-02 20:04:59+00:00,3
29.97,60.6,61.0,47.9,3.0,85.0,0.0,2025-12-02 20:05:10+00:00,3
29.97,60.6,61.0,47.9,8.0,85.0,0.0,2025-12-02 20:05:20+00:00,3
29.97,60.6,61.0,47.9,8.0,85.0,0.0,2025-12-02 20:05:31+00:00,3
29.97,60.6,61.0,48.0,6.0,85.0,0.0,2025-12-02 20:05:41+00:00,3
29.97,60.6,61.0,48.1,8.0,85.0,0.0,2025-12-02 20:05:52+00:00,3
29.97,60.6,61.0,48.1,3.0,86.0,0.0,2025-12-02 20:06:02+00:00,3
29.972,60.6,61.0,48.1,3.0,86.0,0.0,2025-12-02 20:06:13+00:00,3
29.972,60.6,61.0,48.2,6.0,86.0,0.0,2025-12-02 20:06:24+00:00,3
29.972,60.6,61.0,48.2,4.0,86.0,0.0,2025-12-02 20:06:34+00:00,3
29.972,60.6,61.0,48.2,4.0,86.0,0.0,2025-12-02 20:06:45+00:00,3
29.972,60.6,61.0,48.3,4.0,86.0,0.0,2025-12-02 20:06:55+00:00,3
29.972,60.6,61.0,48.3,3.0,86.0,0.0,2025-12-02 20:07:06+00:00,3
29.968,60.7,61.0,48.3,2.0,86.0,0.0,2025-12-02 20:07:16+00:00,3
29.968,60.7,61.0,48.3,1.0,86.0,0.0,2025-12-02 20:07:27+00:00,3
29.968,60.7,61.0,48.4,4.0,86.0,0.0,2025-12-02 20:07:37+00:00,3
29.968,60.7,61.0,48.5,4.0,86.0,0.0,2025-12-02 20:07:48+00:00,3
29.968,60.7,61.0,48.5,4.0,86.0,0.0,2025-12-02 20:07:59+00:00,3
29.969,60.6,61.0,48.5,6.0,86.0,0.0,2025-12-02 20:08:09+00:00,3
29.969,60.6,61.0,48.6,9.0,86.0,0.0,2025-12-02 20:08:20+00:00,3
29.969,60.6,61.0,48.6,10.0,86.0,0.0,2025-12-02 20:08:31+00:00,3
29.969,60.6,61.0,48.6,6.0,86.0,0.0,2025-12-02 20:08:41+00:00,3
29.969,60.6,61.0,48.6,5.0,86.0,0.0,2025-12-02 20:08:52+00:00,3
29.969,60.6,61.0,48.7,2.0,86.0,0.0,2025-12-02 20:09:02+00:00,3
29.967,60.6,61.0,48.8,5.0,86.0,0.0,2025-12-02 20:09:13+00:00,3
29.967,60.6,61.0,48.8,9.0,86.0,0.0,2025-12-02 20:09:24+00:00,3
29.967,60.6,61.0,48.8,4.0,86.0,0.0,2025-12-02 20:09:34+00:00,3
29.967,60.6,61.0,48.9,9.0,86.0,0.0,2025-12-02 20:09:45+00:00,3
29.967,60.6,61.0,48.9,4.0,86.0,0.0,2025-12-02 20:09:55+00:00,3
29.967,60.6,61.0,48.9,7.0,86.0,0.0,2025-12-02 20:10:06+00:00,3
29.965,60.6,61.0,48.9,4.0,86.0,0.0,2025-12-02 20:10:16+00:00,3
29.965,60.6,61.0,49.0,5.0,85.0,0.0,2025-12-02 20:10:27+00:00,3
29.965,60.6,61.0,49.0,4.0,85.0,0.0,2025-12-02 20:10:37+00:00,3
29.965,60.6,61.0,49.1,8.0,85.0,0.0,2025-12-02 20:10:48+00:00,3
29.965,60.6,61.0,49.1,4.0,85.0,0.0,2025-12-02 20:10:59+00:00,3
29.967,60.6,61.0,49.2,10.0,85.0,0.0,2025-12-02 20:11:09+00:00,3
29.967,60.6,61.0,49.2,6.0,85.0,0.0,2025-12-02 20:11:20+00:00,3
29.967,60.6,61.0,49.2,4.0,85.0,0.0,2025-12-02 20:11:30+00:00,3
29.967,60.6,61.0,49.3,3.0,85.0,0.0,2025-12-02 20:11:41+00:00,3
29.967,60.6,61.0,49.3,3.0,85.0,0.0,2025-12-02 20:11:51+00:00,3
29.967,60.6,61.0,49.3,6.0,85.0,0.0,2025-12-02 20:12:02+00:00,3
29.965,60.6,61.0,49.3,4.0,85.0,0.0,2025-12-02 20:12:12+00:00,3
29.965,60.6,61.0,49.4,11.0,85.0,0.0,2025-12-02 20:12:23+00:00,3
29.965,60.6,61.0,49.4,9.0,85.0,0.0,2025-12-02 20:12:34+00:00,3
29.965,60.6,61.0,49.4,5.0,85.0,0.0,2025-12-02 20:12:44+00:00,3
29.965,60.6,61.0,49.4,8.0,85.0,0.0,2025-12-02 20:12:55+00:00,3
29.965,60.6,61.0,49.4,11.0,85.0,0.0,2025-12-02 20:13:05+00:00,3
29.967,60.6,61.0,49.5,7.0,85.0,0.0,2025-12-02 20:13:16+00:00,3
29.967,60.6,61.0,49.6,4.0,85.0,0.0,2025-12-02 20:13:27+00:00,3
29.967,60.6,61.0,49.5,4.0,85.0,0.0,2025-12-02 20:13:37+00:00,3
29.967,60.6,61.0,49.5,11.0,85.0,0.0,2025-12-02 20:13:48+00:00,3
29.967,60.6,61.0,49.5,4.0,85.0,0.0,2025-12-02 20:13:59+00:00,3
29.964,60.6,61.0,49.6,8.0,85.0,0.0,2025-12-02 20:14:09+00:00,3
29.964,60.6,61.0,49.6,6.0,85.0,0.0,2025-12-02 20:14:20+00:00,3
29.964,60.6,61.0,49.6,4.0,85.0,0.0,2025-12-02 20:14:30+00:00,3
29.964,60.6,61.0,49.6,7.0,85.0,0.0,2025-12-02 20:14:41+00:00,3
29.964,60.6,61.0,49.7,3.0,85.0,0.0,2025-12-02 20:14:51+00:00,3
29.964,60.6,61.0,49.7,5.0,85.0,0.0,2025-12-02 20:15:02+00:00,3
29.964,60.5,61.0,49.7,8.0,85.0,0.0,2025-12-02 20:15:12+00:00,3
29.964,60.5,61.0,49.7,11.0,85.0,0.0,2025-12-02 20:15:23+00:00,3
29.964,60.5,61.0,49.7,8.0,85.0,0.0,2025-12-02 20:15:34+00:00,3
29.964,60.5,61.0,49.7,10.0,85.0,0.0,2025-12-02 20:15:44+00:00,3
29.964,60.5,61.0,49.7,9.0,85.0,0.0,2025-12-02 20:15:55+00:00,3
29.964,60.5,61.0,49.7,5.0,85.0,0.0,2025-12-02 20:16:05+00:00,3
29.966,60.5,61.0,49.7,1.0,85.0,0.0,2025-12-02 20:16:16+00:00,3
29.966,60.5,61.0,49.7,8.0,85.0,0.0,2025-12-02 20:16:26+00:00,3
29.966,60.5,61.0,49.7,12.0,85.0,0.0,2025-12-02 20:16:37+00:00,3
29.966,60.5,61.0,49.7,5.0,85.0,0.0,2025-12-02 20:16:47+00:00,3
29.966,60.5,61.0,49.8,9.0,85.0,0.0,2025-12-02 20:16:58+00:00,3
29.966,60.5,61.0,49.8,9.0,85.0,0.0,2025-12-02 20:17:09+00:00,3
29.966,60.5,61.0,49.7,5.0,85.0,0.0,2025-12-02 20:17:19+00:00,3
29.966,60.5,61.0,49.7,3.0,85.0,0.0,2025-12-02 20:17:30+00:00,3
29.966,60.5,61.0,49.7,5.0,85.0,0.0,2025-12-02 20:17:40+00:00,3
29.966,60.5,61.0,49.7,4.0,85.0,0.0,2025-12-02 20:17:51+00:00,3
29.966,60.5,61.0,49.7,11.0,85.0,0.0,2025-12-02 20:18:01+00:00,3
29.966,60.5,61.0,49.8,5.0,85.0,0.0,2025-12-02 20:18:12+00:00,3
29.966,60.5,61.0,49.8,11.0,85.0,0.0,2025-12-02 20:18:22+00:00,3
29.966,60.5,61.0,49.7,12.0,85.0,0.0,2025-12-02 20:18:34+00:00,3
29.966,60.5,61.0,49.8,4.0,85.0,0.0,2025-12-02 20:18:44+00:00,3
29.966,60.5,61.0,49.8,3.0,85.0,0.0,2025-12-02 20:18:55+00:00,3
29.966,60.5,61.0,49.8,4.0,85.0,0.0,2025-12-02 20:19:05+00:00,3
29.965,60.5,61.0,49.7,1.0,84.0,0.0,2025-12-02 20:19:16+00:00,3
29.965,60.5,61.0,49.7,11.0,84.0,0.0,2025-12-02 20:19:26+00:00,3
29.965,60.5,61.0,49.8,3.0,84.0,0.0,2025-12-02 20:19:37+00:00,3
29.965,60.5,61.0,49.8,4.0,84.0,0.0,2025-12-02 20:19:47+00:00,3
29.965,60.5,61.0,49.8,3.0,84.0,0.0,2025-12-02 20:19:58+00:00,3
29.966,60.4,61.0,49.8,3.0,84.0,0.0,2025-12-02 20:20:09+00:00,3
29.966,60.4,61.0,49.8,4.0,84.0,0.0,2025-12-02 20:20:19+00:00,3
29.966,60.4,61.0,49.8,4.0,84.0,0.0,2025-12-02 20:20:30+00:00,3
29.966,60.4,61.0,49.8,3.0,84.0,0.0,2025-12-02 20:20:40+00:00,3
29.966,60.4,61.0,49.9,9.0,84.0,0.0,2025-12-02 20:20:51+00:00,3
29.966,60.4,61.0,49.8,10.0,85.0,0.0,2025-12-02 20:21:01+00:00,3
29.963,60.4,61.0,49.8,5.0,85.0,0.0,2025-12-02 20:21:12+00:00,3
29.963,60.4,61.0,49.9,5.0,85.0,0.0,2025-12-02 20:21:23+00:00,3
29.963,60.4,61.0,49.9,6.0,85.0,0.0,2025-12-02 20:21:33+00:00,3
29.963,60.4,61.0,49.8,8.0,85.0,0.0,2025-12-02 20:21:44+00:00,3
29.963,60.4,61.0,49.9,5.0,84.0,0.0,2025-12-02 20:21:54+00:00,3
29.963,60.4,61.0,49.8,2.0,84.0,0.0,2025-12-02 20:22:05+00:00,3
29.964,60.4,61.0,49.9,4.0,84.0,0.0,2025-12-02 20:22:15+00:00,3
29.964,60.4,61.0,49.9,5.0,84.0,0.0,2025-12-02 20:22:26+00:00,3
29.964,60.4,61.0,49.8,3.0,84.0,0.0,2025-12-02 20:22:36+00:00,3
29.964,60.4,61.0,49.8,3.0,84.0,0.0,2025-12-02 20:22:47+00:00,3
29.964,60.4,61.0,49.8,4.0,84.0,0.0,2025-12-02 20:22:58+00:00,3
29.964,60.4,61.0,49.9,9.0,84.0,0.0,2025-12-02 20:23:08+00:00,3
29.961,60.4,61.0,49.9,3.0,84.0,0.0,2025-12-02 20:23:19+00:00,3
29.67,63.2,58.0,54.6,3.0,82.0,0.6,2025-12-04 22:57:49+00:00,3
29.67,63.2,58.0,54.6,4.0,82.0,0.6,2025-12-04 22:57:59+00:00,3
29.668,63.1,58.0,54.6,5.0,82.0,0.6,2025-12-04 22:58:10+00:00,3
29.668,63.1,58.0,54.6,5.0,82.0,0.6,2025-12-04 22:58:20+00:00,3
29.668,63.1,58.0,54.6,3.0,82.0,0.6,2025-12-04 22:58:31+00:00,3
29.668,63.1,58.0,54.6,3.0,82.0,0.6,2025-12-04 22:58:42+00:00,3
29.668,63.1,58.0,54.6,3.0,82.0,0.72,2025-12-04 22:58:52+00:00,3
29.668,63.1,58.0,54.5,5.0,82.0,0.72,2025-12-04 22:59:03+00:00,3
29.669,63.0,59.0,54.5,4.0,82.0,1.82,2025-12-04 22:59:13+00:00,3
29.669,63.0,59.0,54.5,4.0,82.0,1.82,2025-12-04 22:59:24+00:00,3
29.669,63.0,59.0,54.6,3.0,82.0,1.62,2025-12-04 22:59:34+00:00,3
29.669,63.0,59.0,54.5,4.0,82.0,1.62,2025-12-04 22:59:45+00:00,3
29.669,63.0,59.0,54.5,4.0,82.0,1.01,2025-12-04 22:59:55+00:00,3
29.669,63.0,59.0,54.5,3.0,82.0,1.01,2025-12-04 23:00:06+00:00,3
29.671,63.0,59.0,54.5,1.0,82.0,1.01,2025-12-04 23:00:17+00:00,3
29.671,63.0,59.0,54.5,3.0,82.0,1.01,2025-12-04 23:00:27+00:00,3
29.671,63.0,59.0,54.5,3.0,82.0,0.86,2025-12-04 23:00:38+00:00,3
29.671,63.0,59.0,54.4,1.0,82.0,0.86,2025-12-04 23:00:48+00:00,3
29.671,63.0,59.0,54.4,3.0,82.0,0.86,2025-12-04 23:00:59+00:00,3
29.671,63.0,59.0,54.4,4.0,82.0,0.51,2025-12-04 23:01:12+00:00,3
29.671,63.0,59.0,54.4,4.0,82.0,0.51,2025-12-04 23:01:22+00:00,3
29.671,63.0,59.0,54.4,2.0,82.0,0.51,2025-12-04 23:01:33+00:00,3
29.671,63.0,59.0,54.4,7.0,82.0,0.51,2025-12-04 23:01:44+00:00,3
29.671,63.0,59.0,54.4,7.0,82.0,0.51,2025-12-04 23:01:54+00:00,3
29.671,63.0,59.0,54.4,6.0,82.0,0.51,2025-12-04 23:02:05+00:00,3
29.671,63.0,59.0,54.4,6.0,82.0,0.51,2025-12-04 23:02:15+00:00,3
29.671,63.0,59.0,54.4,6.0,82.0,0.48,2025-12-04 23:02:26+00:00,3
29.671,63.0,59.0,54.4,6.0,82.0,0.48,2025-12-04 23:02:37+00:00,3
29.671,63.0,59.0,54.4,6.0,82.0,0.48,2025-12-04 23:02:48+00:00,3
29.671,63.0,59.0,54.4,4.0,82.0,0.48,2025-12-04 23:02:58+00:00,3
29.673,63.0,59.0,54.3,3.0,82.0,0.48,2025-12-04 23:03:09+00:00,3
29.673,63.0,59.0,54.3,4.0,82.0,0.48,2025-12-04 23:03:19+00:00,3
29.673,63.0,59.0,54.3,4.0,82.0,0.48,2025-12-04 23:03:30+00:00,3
29.673,63.0,59.0,54.3,4.0,82.0,0.43,2025-12-04 23:03:40+00:00,3
29.673,63.0,59.0,54.3,2.0,82.0,0.38,2025-12-04 23:03:51+00:00,3
29.673,63.0,59.0,54.3,2.0,82.0,0.38,2025-12-04 23:04:01+00:00,3
29.675,63.0,59.0,54.3,1.0,82.0,0.38,2025-12-04 23:04:12+00:00,3
29.675,63.0,59.0,54.3,0.0,82.0,0.38,2025-12-04 23:04:23+00:00,3
29.675,63.0,59.0,54.3,1.0,82.0,0.38,2025-12-04 23:04:33+00:00,3
29.675,63.0,59.0,54.3,1.0,82.0,0.38,2025-12-04 23:04:44+00:00,3
29.675,63.0,59.0,54.2,1.0,82.0,0.38,2025-12-04 23:04:54+00:00,3
29.675,63.0,59.0,54.3,0.0,82.0,0.55,2025-12-04 23:05:05+00:00,3
29.672,63.0,59.0,54.3,0.0,82.0,0.55,2025-12-04 23:05:15+00:00,3
29.672,63.0,59.0,54.2,0.0,82.0,0.55,2025-12-04 23:05:26+00:00,3
29.672,63.0,59.0,54.3,1.0,82.0,0.55,2025-12-04 23:05:36+00:00,3
29.672,63.0,59.0,54.2,1.0,82.0,0.55,2025-12-04 23:05:47+00:00,3
29.672,63.0,59.0,54.2,3.0,82.0,2.54,2025-12-04 23:05:58+00:00,3
29.673,62.9,59.0,54.3,4.0,82.0,2.92,2025-12-04 23:06:08+00:00,3
29.673,62.9,59.0,54.2,2.0,82.0,2.92,2025-12-04 23:06:19+00:00,3
29.673,62.9,59.0,54.2,3.0,82.0,2.92,2025-12-04 23:06:29+00:00,3
29.673,62.9,59.0,54.2,4.0,82.0,2.92,2025-12-04 23:06:40+00:00,3
29.673,62.9,59.0,54.2,3.0,82.0,2.92,2025-12-04 23:06:50+00:00,3
29.673,62.9,59.0,54.2,2.0,82.0,2.92,2025-12-04 23:07:01+00:00,3
29.671,63.0,59.0,54.1,4.0,82.0,2.92,2025-12-04 23:07:11+00:00,3
29.671,63.0,59.0,54.1,3.0,82.0,4.43,2025-12-04 23:07:22+00:00,3
29.671,63.0,59.0,54.1,2.0,82.0,3.45,2025-12-04 23:07:33+00:00,3
29.671,63.0,59.0,54.1,2.0,82.0,2.44,2025-12-04 23:07:44+00:00,3
29.671,63.0,59.0,54.1,4.0,82.0,2.44,2025-12-04 23:07:54+00:00,3
29.671,63.0,59.0,54.1,2.0,82.0,0.94,2025-12-04 23:08:05+00:00,3
